"species","enc_id","sr","site","startrec","endrec","starttime","dur","n","SNR","noiselevel","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81"
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",307,4,4,30.2433505,0,0.008622845,0.008554397,0.009016085,0.00971819,0.010319915,0.010738219,0.011027733,0.011527049,0.012200393,0.012709702,0.012881837,0.012672456,0.012075517,0.011516149,0.011812299,0.012615672,0.013226402,0.013521963,0.013569842,0.013445389,0.013172928,0.012722461,0.012127298,0.011509605,0.011069718,0.011010626,0.01087313,0.011844637,0.012860603,0.013249194,0.013450262,0.013630262,0.013848107,0.014054507,0.014193246,0.014266556,0.014310119,0.014335448,0.014325844,0.014249095,0.014129678,0.014023395,0.01394518,0.013913679,0.013896889,0.013763831,0.013383501,0.012681437,0.011541084,0.010531846,0.010995368,0.011649356,0.012210707,0.012826351,0.013262173,0.013552946,0.01371754,0.013759049,0.013705536,0.013592721,0.013454335,0.013311042,0.01317723,0.013082585,0.013020488,0.012907244,0.012662512,0.012301315,0.011944066,0.011680014,0.011398468,0.010955255,0.010512899,0.010453134,0.010555758,0.010500531,0.010475612,0.010661634,0.010912442,0.011043978,0.011031493
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",331,4,3,24.29864729,0,0.010591782,0.010898344,0.011091673,0.011137477,0.011130372,0.011239498,0.011532751,0.011900756,0.012223702,0.01248387,0.012729717,0.012995963,0.013256264,0.013448242,0.013529359,0.013511205,0.013467304,0.013495243,0.013626129,0.013789353,0.013883895,0.013843722,0.013650237,0.013332075,0.012963677,0.012627902,0.012362061,0.012160089,0.011971881,0.01167206,0.011048086,0.009726439,0.008866277,0.00917172,0.010222623,0.011462017,0.012079393,0.012225965,0.012004083,0.011513871,0.01105337,0.011111207,0.01164945,0.012173154,0.012483516,0.012598179,0.012597339,0.012600129,0.012694882,0.012870452,0.01306999,0.013251964,0.013392567,0.013482894,0.013521386,0.013509512,0.013459443,0.013399394,0.013366091,0.013382066,0.013437837,0.013499575,0.013526871,0.01348909,0.013381874,0.01323482,0.013091479,0.012970819,0.012851053,0.012691595,0.012472529,0.01222499,0.012018118,0.011893861,0.011814982,0.01169395,0.011472352,0.011177655,0.01092237,0.010806801,0.010793316
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",332,4,3,24.29864729,0,0.010591782,0.010898344,0.011091673,0.011137477,0.011130372,0.011239498,0.011532751,0.011900756,0.012223702,0.01248387,0.012729717,0.012995963,0.013256264,0.013448242,0.013529359,0.013511205,0.013467304,0.013495243,0.013626129,0.013789353,0.013883895,0.013843722,0.013650237,0.013332075,0.012963677,0.012627902,0.012362061,0.012160089,0.011971881,0.01167206,0.011048086,0.009726439,0.008866277,0.00917172,0.010222623,0.011462017,0.012079393,0.012225965,0.012004083,0.011513871,0.01105337,0.011111207,0.01164945,0.012173154,0.012483516,0.012598179,0.012597339,0.012600129,0.012694882,0.012870452,0.01306999,0.013251964,0.013392567,0.013482894,0.013521386,0.013509512,0.013459443,0.013399394,0.013366091,0.013382066,0.013437837,0.013499575,0.013526871,0.01348909,0.013381874,0.01323482,0.013091479,0.012970819,0.012851053,0.012691595,0.012472529,0.01222499,0.012018118,0.011893861,0.011814982,0.01169395,0.011472352,0.011177655,0.01092237,0.010806801,0.010793316
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",333,4,3,24.29864729,0,0.010591782,0.010898344,0.011091673,0.011137477,0.011130372,0.011239498,0.011532751,0.011900756,0.012223702,0.01248387,0.012729717,0.012995963,0.013256264,0.013448242,0.013529359,0.013511205,0.013467304,0.013495243,0.013626129,0.013789353,0.013883895,0.013843722,0.013650237,0.013332075,0.012963677,0.012627902,0.012362061,0.012160089,0.011971881,0.01167206,0.011048086,0.009726439,0.008866277,0.00917172,0.010222623,0.011462017,0.012079393,0.012225965,0.012004083,0.011513871,0.01105337,0.011111207,0.01164945,0.012173154,0.012483516,0.012598179,0.012597339,0.012600129,0.012694882,0.012870452,0.01306999,0.013251964,0.013392567,0.013482894,0.013521386,0.013509512,0.013459443,0.013399394,0.013366091,0.013382066,0.013437837,0.013499575,0.013526871,0.01348909,0.013381874,0.01323482,0.013091479,0.012970819,0.012851053,0.012691595,0.012472529,0.01222499,0.012018118,0.011893861,0.011814982,0.01169395,0.011472352,0.011177655,0.01092237,0.010806801,0.010793316
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",340,4,4,14.71551281,0,0.008656881,0.009191863,0.009738558,0.010390485,0.009900762,0.007662401,0.007116981,0.007398566,0.007833114,0.008169845,0.008312775,0.009322921,0.010175938,0.011764194,0.011250223,0.009511662,0.010873053,0.011517325,0.010075292,0.009442676,0.010195816,0.00936399,0.007655892,0.009315118,0.011125144,0.010714048,0.009811288,0.011004894,0.012443104,0.012812921,0.011585523,0.011168738,0.013172066,0.014237246,0.013572574,0.012085141,0.013625803,0.015316012,0.015175924,0.014057664,0.01535752,0.01661372,0.016118935,0.01501578,0.015501739,0.016184747,0.015994144,0.015490692,0.01538295,0.015659093,0.015764987,0.015344711,0.015036089,0.015117643,0.01502731,0.014700348,0.014290174,0.014049052,0.013854745,0.013512445,0.013015161,0.013399931,0.014292995,0.014117986,0.01327329,0.0137355,0.014076849,0.01344202,0.013081128,0.013265137,0.013382139,0.013175978,0.012550597,0.012086829,0.012023469,0.012016485,0.011787962,0.011441961,0.011643164,0.011844498,0.011585675
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",341,4,4,14.71551281,0,0.008656881,0.009191863,0.009738558,0.010390485,0.009900762,0.007662401,0.007116981,0.007398566,0.007833114,0.008169845,0.008312775,0.009322921,0.010175938,0.011764194,0.011250223,0.009511662,0.010873053,0.011517325,0.010075292,0.009442676,0.010195816,0.00936399,0.007655892,0.009315118,0.011125144,0.010714048,0.009811288,0.011004894,0.012443104,0.012812921,0.011585523,0.011168738,0.013172066,0.014237246,0.013572574,0.012085141,0.013625803,0.015316012,0.015175924,0.014057664,0.01535752,0.01661372,0.016118935,0.01501578,0.015501739,0.016184747,0.015994144,0.015490692,0.01538295,0.015659093,0.015764987,0.015344711,0.015036089,0.015117643,0.01502731,0.014700348,0.014290174,0.014049052,0.013854745,0.013512445,0.013015161,0.013399931,0.014292995,0.014117986,0.01327329,0.0137355,0.014076849,0.01344202,0.013081128,0.013265137,0.013382139,0.013175978,0.012550597,0.012086829,0.012023469,0.012016485,0.011787962,0.011441961,0.011643164,0.011844498,0.011585675
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",342,4,3,21.85628066,0,0.010497546,0.010961798,0.011172431,0.011527792,0.010978227,0.008947347,0.008471438,0.008702273,0.00900163,0.009180038,0.009208643,0.010075829,0.010870818,0.012387363,0.012044059,0.010576979,0.011834013,0.012403387,0.011113472,0.010615972,0.011448421,0.010910343,0.009505855,0.010899466,0.012260773,0.011602571,0.01053113,0.011376092,0.012474462,0.012653356,0.011446523,0.011025874,0.012841797,0.013870103,0.013370599,0.012088309,0.013406245,0.014742515,0.014395745,0.013190613,0.014198543,0.015205149,0.014668057,0.013605713,0.013985705,0.014550811,0.014335506,0.013843803,0.013715148,0.01394317,0.014034906,0.013675874,0.013444886,0.013597692,0.013634432,0.013502365,0.013343995,0.013385141,0.013492865,0.013415892,0.013044128,0.013309586,0.013979871,0.013713926,0.012892322,0.013291401,0.013620375,0.013100968,0.012847361,0.013095485,0.013291616,0.013205005,0.012745626,0.0124177,0.012399484,0.012350909,0.012033578,0.01158655,0.011648466,0.011749125,0.011485017
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",358,4,3,26.72154625,0,0.00936213,0.009176256,0.008404445,0.008569625,0.008815158,0.007781359,0.007913345,0.008594657,0.008588311,0.007847179,0.007825051,0.009451428,0.009872988,0.009161478,0.01102185,0.011678697,0.010612529,0.011791468,0.01222567,0.010455883,0.011834581,0.012935578,0.012510319,0.013231954,0.014183253,0.014476986,0.014051161,0.014714792,0.015483324,0.015097982,0.014798717,0.015656822,0.015123546,0.014718663,0.015012355,0.01506338,0.014481299,0.014216721,0.014317552,0.014266667,0.014176985,0.014304256,0.014093612,0.014641785,0.014976272,0.014571579,0.014862518,0.014544876,0.014200669,0.014578957,0.013801535,0.01346797,0.013632471,0.012843653,0.01291295,0.013183245,0.012689646,0.01305126,0.012627811,0.0123917,0.013339477,0.013198069,0.012999538,0.013131988,0.012400735,0.012521766,0.012691093,0.011922554,0.012264739,0.012288441,0.011793999,0.012006503,0.011647747,0.011638377,0.011646874,0.011084351,0.010782475,0.010700835,0.010429159,0.010331436,0.010300934
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",359,4,8,15.97709641,0,0.009284698,0.009172605,0.008334922,0.008323937,0.007765269,0.006725981,0.006568344,0.006496067,0.007002798,0.006552091,0.006962875,0.008456943,0.008567073,0.008400211,0.010520179,0.011203712,0.011112565,0.012504307,0.012740315,0.012220634,0.013058933,0.013630018,0.013620592,0.014175679,0.014997535,0.015449315,0.015795841,0.016616979,0.016927709,0.016821858,0.017079198,0.017541538,0.017109766,0.016982486,0.017298856,0.016874059,0.016421586,0.01680107,0.016472826,0.015959684,0.016086364,0.015616192,0.015316172,0.015643613,0.015952806,0.015858589,0.015608266,0.015431269,0.015436487,0.015323109,0.014620994,0.014207213,0.013929802,0.013194608,0.012836596,0.012837631,0.012693077,0.012807605,0.012216352,0.011788398,0.012446132,0.01212797,0.012154923,0.012161005,0.01067357,0.010765106,0.011687755,0.010974683,0.010682685,0.010758971,0.010089036,0.009551948,0.009419314,0.009843567,0.0098716,0.009225097,0.008997851,0.008876722,0.008456162,0.007806739,0.007472969
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",360,4,9,16.42750961,0,0.009486784,0.009343918,0.008452067,0.00825997,0.007860888,0.007141053,0.007078935,0.006988244,0.007315201,0.00675006,0.007004724,0.008359063,0.008612579,0.008666829,0.010696348,0.01141686,0.011411661,0.012669023,0.012895438,0.012455187,0.013203642,0.013713615,0.013702162,0.014167073,0.014855229,0.015235772,0.015572766,0.016370801,0.016732362,0.016711882,0.016981198,0.017399651,0.0170064,0.016853793,0.017070789,0.016632793,0.016178668,0.016468499,0.016150661,0.015672234,0.015745924,0.015284268,0.01495817,0.015176132,0.015391719,0.015285068,0.015071877,0.014939682,0.014971461,0.014893243,0.014283314,0.013904112,0.013630725,0.012968834,0.012672793,0.012718047,0.012635723,0.012763605,0.012254348,0.011872408,0.012435373,0.012157633,0.012210398,0.012265745,0.011010362,0.011112643,0.011907923,0.011233635,0.010890755,0.010845225,0.010161006,0.009663272,0.009593358,0.010035536,0.010118826,0.009585661,0.009391043,0.009267559,0.008874719,0.00828766,0.007985393
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",361,4,10,16.49916978,0,0.00998632,0.009890775,0.009098926,0.008921283,0.008530554,0.007822915,0.007689781,0.00751207,0.007708442,0.007110019,0.007292896,0.008509538,0.008743159,0.008803675,0.010666586,0.011343727,0.011361035,0.012519036,0.012723365,0.012298279,0.012926556,0.01331018,0.013203208,0.013542911,0.014139948,0.014551095,0.015014839,0.015926551,0.01642031,0.016533541,0.01687871,0.017331225,0.017019921,0.016903709,0.017100881,0.016679991,0.016222259,0.016419605,0.016045316,0.015513082,0.01548345,0.01497701,0.014597388,0.014695304,0.014770492,0.014615404,0.014501721,0.01450307,0.014617592,0.014593154,0.014058215,0.013720595,0.013481726,0.012902128,0.012667408,0.012746857,0.012705138,0.012843763,0.012389505,0.012037584,0.012534231,0.012261336,0.012292349,0.012335187,0.011194384,0.011289294,0.01200686,0.011374734,0.011029394,0.010942588,0.010271366,0.009781652,0.009710152,0.010138138,0.010260355,0.009824516,0.009686895,0.009598132,0.009245953,0.008697967,0.008400799
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",362,4,7,17.09132607,0,0.01084579,0.01082804,0.010172966,0.009802426,0.009065256,0.008707219,0.008424105,0.007712387,0.008005519,0.007614776,0.007898481,0.008613862,0.008679026,0.00923826,0.01074992,0.011312187,0.012042217,0.012966998,0.012980707,0.013524782,0.013538127,0.013375006,0.013498636,0.013521586,0.013771404,0.014182251,0.015145998,0.016048928,0.016267563,0.016688818,0.017394461,0.017493217,0.017387577,0.017484146,0.01758018,0.016927169,0.016638329,0.017103545,0.016486188,0.015736693,0.015752357,0.014923084,0.014503714,0.014285533,0.014175122,0.014214364,0.01385483,0.014066724,0.014462695,0.01417675,0.013903398,0.013627059,0.013166884,0.01283535,0.012444192,0.012382472,0.012647275,0.012612278,0.012223721,0.011861939,0.011966373,0.011658286,0.011835115,0.011810618,0.010615296,0.010674963,0.011618883,0.011196661,0.010462402,0.010319014,0.009658133,0.008797144,0.008929019,0.009564944,0.009739158,0.009469607,0.009466603,0.00938995,0.009051291,0.008309571,0.007892479
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",382,4,5,15.00013671,0,0.012368996,0.012356827,0.011165274,0.011388827,0.012999383,0.012881063,0.010695604,0.009839449,0.01034857,0.011155381,0.011076598,0.012160203,0.013492008,0.013117735,0.01259539,0.011495713,0.01123498,0.010037295,0.009220946,0.012045462,0.014571361,0.015146449,0.015243854,0.016254549,0.016554595,0.017008589,0.017485519,0.016589195,0.01616595,0.016321181,0.015577847,0.015331748,0.016688538,0.017750363,0.017597341,0.018013683,0.017789611,0.017409116,0.018180333,0.018811198,0.018765938,0.018307744,0.017897041,0.017359699,0.017364685,0.018162717,0.017447804,0.015943994,0.015551247,0.015149604,0.013671001,0.012144041,0.011997068,0.010980454,0.009147227,0.0074259,0.007304118,0.007733928,0.00735057,0.007668339,0.008031477,0.008041798,0.007718302,0.008573675,0.009566442,0.009035364,0.008308068,0.008427339,0.007437532,0.006917895,0.006448998,0.007024176,0.008779415,0.008133294,0.006816373,0.007627996,0.00883595,0.008462129,0.008136625,0.007588434,0.006548869
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",383,4,8,12.12897257,0,0.011372774,0.010568559,0.009822657,0.010411824,0.011510131,0.011215007,0.010297616,0.010017435,0.009302284,0.009598118,0.009879484,0.010663872,0.011552211,0.010658584,0.010897034,0.009388703,0.009123847,0.009110952,0.008019974,0.010467789,0.013334376,0.014258697,0.013555182,0.014601645,0.014909814,0.014997103,0.014929176,0.015619779,0.016722023,0.016706852,0.016596149,0.01665896,0.017832297,0.01800169,0.016630156,0.017589146,0.018366259,0.018072694,0.019339794,0.019939292,0.020050355,0.019445764,0.017758512,0.017202983,0.018003656,0.018756467,0.017741514,0.015908504,0.015134715,0.014559793,0.012654188,0.012049469,0.012974041,0.012734373,0.011711729,0.011005002,0.011123396,0.011121592,0.010040985,0.009848114,0.010411833,0.010268261,0.009288003,0.010166436,0.011021275,0.010537354,0.009623946,0.009563747,0.009009809,0.008466817,0.007852542,0.007526345,0.00741557,0.00724722,0.006093649,0.006711768,0.0074417,0.007414784,0.007609794,0.00721713,0.006746925
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",384,4,8,12.12897257,0,0.011372774,0.010568559,0.009822657,0.010411824,0.011510131,0.011215007,0.010297616,0.010017435,0.009302284,0.009598118,0.009879484,0.010663872,0.011552211,0.010658584,0.010897034,0.009388703,0.009123847,0.009110952,0.008019974,0.010467789,0.013334376,0.014258697,0.013555182,0.014601645,0.014909814,0.014997103,0.014929176,0.015619779,0.016722023,0.016706852,0.016596149,0.01665896,0.017832297,0.01800169,0.016630156,0.017589146,0.018366259,0.018072694,0.019339794,0.019939292,0.020050355,0.019445764,0.017758512,0.017202983,0.018003656,0.018756467,0.017741514,0.015908504,0.015134715,0.014559793,0.012654188,0.012049469,0.012974041,0.012734373,0.011711729,0.011005002,0.011123396,0.011121592,0.010040985,0.009848114,0.010411833,0.010268261,0.009288003,0.010166436,0.011021275,0.010537354,0.009623946,0.009563747,0.009009809,0.008466817,0.007852542,0.007526345,0.00741557,0.00724722,0.006093649,0.006711768,0.0074417,0.007414784,0.007609794,0.00721713,0.006746925
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",385,4,9,11.63496316,0,0.011644695,0.010823051,0.009989718,0.010481768,0.011578992,0.011386028,0.010521964,0.010113334,0.009216761,0.009217978,0.009440714,0.01038558,0.011437286,0.010788144,0.011034961,0.009615685,0.009300993,0.009362853,0.008552979,0.010853926,0.013437262,0.014197515,0.013443067,0.014272714,0.014545167,0.014696735,0.014713733,0.01539632,0.016447912,0.016511334,0.01649677,0.016631527,0.017744967,0.017946077,0.016762475,0.017664063,0.018397483,0.018155157,0.019280751,0.019774973,0.019801354,0.019172724,0.017595043,0.01708711,0.01784941,0.018586614,0.017722349,0.016086867,0.015352165,0.014747016,0.012908367,0.012206122,0.012862083,0.012465218,0.011330108,0.01041291,0.010176419,0.009913014,0.009110903,0.009309532,0.010039713,0.009975991,0.009032431,0.009760698,0.010673189,0.010466748,0.009797967,0.009813292,0.009342753,0.008875292,0.008355736,0.008097067,0.008018998,0.007872426,0.006830114,0.007361264,0.007979632,0.007909601,0.00803391,0.007632513,0.00717192
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",386,4,4,17.63586654,0,0.011172658,0.009837764,0.00967912,0.01025933,0.010425971,0.0102295,0.011027884,0.011225657,0.009239526,0.008423743,0.008868812,0.009319749,0.009694296,0.009009276,0.009943422,0.008730895,0.008479179,0.009794576,0.009294092,0.010203986,0.011879582,0.012543245,0.011207466,0.011543383,0.011685993,0.011474349,0.011018807,0.013046537,0.015199807,0.015146457,0.015876016,0.016346419,0.016796864,0.01605036,0.014264737,0.015321048,0.016750737,0.016739069,0.017802977,0.017973899,0.018063031,0.017496704,0.015326106,0.015037906,0.016282778,0.016682672,0.015990189,0.014832782,0.014026196,0.013441051,0.011924967,0.01232123,0.013545765,0.013925469,0.013922405,0.014163224,0.013898895,0.013031342,0.012104709,0.012108307,0.012937493,0.012822548,0.01160331,0.011930429,0.012420356,0.012620157,0.012260756,0.012164992,0.012396725,0.01215694,0.011780309,0.010773178,0.008866069,0.009280644,0.008906412,0.008954671,0.008744219,0.009008292,0.009542049,0.009439531,0.009738005
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",400,4,6,23.13302819,0,0.008845052,0.00902955,0.008878488,0.00873085,0.009540674,0.009448511,0.008852128,0.008437939,0.007370261,0.007332852,0.008863331,0.008554331,0.008780651,0.009796621,0.010466863,0.010840003,0.011372952,0.01195313,0.012783831,0.013685627,0.014002768,0.014475489,0.014336909,0.014000379,0.0145646,0.014980062,0.015092505,0.014852019,0.01523615,0.015075396,0.01480507,0.015598539,0.016271546,0.016011592,0.015822361,0.015729821,0.015305657,0.014819719,0.01484394,0.015241263,0.015130022,0.015628591,0.015629361,0.015258987,0.014905102,0.0156547,0.015589596,0.015301261,0.014835972,0.014540153,0.014272091,0.014415328,0.014070913,0.013739314,0.01378309,0.013573967,0.013209483,0.012851279,0.012349416,0.012204879,0.012057976,0.011709456,0.011339914,0.011427441,0.011457453,0.011502323,0.011224922,0.010630545,0.010115459,0.010315471,0.010164179,0.009863374,0.009726187,0.010129795,0.00981467,0.00971386,0.009490557,0.009242423,0.009243775,0.009608752,0.009648533
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",401,4,13,17.40378809,0,0.008512085,0.008057239,0.007933117,0.008296993,0.008568693,0.008679542,0.008982541,0.009134647,0.008094099,0.008235498,0.009414589,0.009040738,0.009223706,0.010207326,0.010171267,0.010976674,0.012279585,0.012218779,0.013136094,0.01395527,0.014230963,0.014966583,0.015470566,0.015186333,0.01575293,0.016449796,0.01604386,0.015633474,0.0161657,0.016127601,0.015943127,0.016458921,0.016690823,0.016123262,0.016590635,0.016779763,0.016478435,0.016665849,0.016664584,0.016450367,0.016364908,0.016318912,0.015413829,0.014910742,0.014728154,0.015212593,0.0151973,0.015364541,0.015201076,0.015006117,0.014959261,0.014467088,0.01418474,0.013772963,0.013824082,0.013221791,0.012606751,0.012465513,0.011997534,0.011342478,0.011249538,0.010985212,0.010623506,0.010690696,0.010538337,0.010323613,0.010224239,0.00974726,0.009561796,0.009061599,0.008789778,0.008890246,0.008989833,0.009288101,0.00893594,0.008353719,0.008150056,0.008296978,0.008068251,0.00822877,0.008450108
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",402,4,13,17.40378809,0,0.008512085,0.008057239,0.007933117,0.008296993,0.008568693,0.008679542,0.008982541,0.009134647,0.008094099,0.008235498,0.009414589,0.009040738,0.009223706,0.010207326,0.010171267,0.010976674,0.012279585,0.012218779,0.013136094,0.01395527,0.014230963,0.014966583,0.015470566,0.015186333,0.01575293,0.016449796,0.01604386,0.015633474,0.0161657,0.016127601,0.015943127,0.016458921,0.016690823,0.016123262,0.016590635,0.016779763,0.016478435,0.016665849,0.016664584,0.016450367,0.016364908,0.016318912,0.015413829,0.014910742,0.014728154,0.015212593,0.0151973,0.015364541,0.015201076,0.015006117,0.014959261,0.014467088,0.01418474,0.013772963,0.013824082,0.013221791,0.012606751,0.012465513,0.011997534,0.011342478,0.011249538,0.010985212,0.010623506,0.010690696,0.010538337,0.010323613,0.010224239,0.00974726,0.009561796,0.009061599,0.008789778,0.008890246,0.008989833,0.009288101,0.00893594,0.008353719,0.008150056,0.008296978,0.008068251,0.00822877,0.008450108
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",403,4,14,18.5355277,0,0.008314355,0.008180959,0.007851207,0.00834789,0.008400612,0.008524935,0.008909983,0.009099667,0.008270145,0.008708877,0.009608444,0.008665981,0.008726239,0.00978817,0.009789069,0.010801448,0.012079557,0.012123663,0.013197713,0.014111811,0.014386637,0.015103462,0.015652086,0.015467987,0.016022571,0.016725963,0.016318231,0.016084448,0.016754432,0.01636097,0.016450311,0.016844844,0.016709252,0.016244793,0.016751819,0.016691603,0.016362263,0.016711158,0.016300841,0.016183249,0.016236059,0.015714982,0.014890134,0.014395369,0.013848741,0.014531562,0.014593607,0.014847084,0.015057018,0.01468222,0.014928031,0.014250424,0.013869885,0.013537001,0.013375465,0.012808349,0.012374355,0.012744885,0.012249678,0.011597507,0.011204067,0.010814651,0.010728358,0.010767554,0.010465147,0.010306115,0.010072983,0.009869911,0.009695091,0.009213059,0.009047995,0.009399775,0.0094411,0.009606486,0.00967902,0.008601942,0.008598104,0.008819476,0.008478049,0.00854148,0.008489637
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",404,4,22,19.93205823,0,0.00748339,0.007724581,0.007488348,0.007846105,0.007430057,0.007390416,0.008215929,0.008637321,0.008163672,0.008279988,0.008751959,0.008165713,0.008375634,0.009222772,0.00924124,0.009996373,0.010988716,0.011347157,0.01248087,0.013052788,0.013406057,0.014484948,0.015367821,0.015632935,0.015970676,0.016138396,0.01605158,0.016363597,0.016826116,0.016656204,0.01663005,0.016243384,0.016137285,0.015929386,0.016319814,0.016552981,0.016498279,0.016407188,0.016041233,0.015895416,0.015921188,0.01547339,0.014830416,0.014398135,0.013984455,0.014181907,0.014219696,0.014388379,0.014696785,0.014376423,0.014530442,0.013889189,0.013186562,0.012775786,0.012773587,0.012533439,0.012367755,0.012414509,0.012273926,0.011860391,0.011446703,0.011231361,0.011643562,0.011842628,0.011423191,0.01105667,0.010940904,0.011008947,0.010971718,0.010623823,0.01032692,0.010715215,0.010806028,0.01077567,0.010509223,0.009835824,0.00993965,0.01024638,0.00989267,0.009806489,0.010043688
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",405,4,18,19.51883751,0,0.006859606,0.007609715,0.006999775,0.006967765,0.006375367,0.006088182,0.00697476,0.007198445,0.006972977,0.007268219,0.007441746,0.006969736,0.007312538,0.008026696,0.008247322,0.008841202,0.009449816,0.010245896,0.011342861,0.011917783,0.012344582,0.013541012,0.014243304,0.014978256,0.015375838,0.015327293,0.015747249,0.01640558,0.0167125,0.016641964,0.016598145,0.016000501,0.016158032,0.01610345,0.01608986,0.016500455,0.016328792,0.015927377,0.015613332,0.015519412,0.015636466,0.015333086,0.014998411,0.01477493,0.014238141,0.014406506,0.01456873,0.014593569,0.014771534,0.014587639,0.014528794,0.014089452,0.01338992,0.012901548,0.012933712,0.012995442,0.013040993,0.013106614,0.013026832,0.012883748,0.012320566,0.012160329,0.012711871,0.012972676,0.012560318,0.012142622,0.011986746,0.012120705,0.011924758,0.011959472,0.011651077,0.011846708,0.011916485,0.011733993,0.011486532,0.011036695,0.011136941,0.011248713,0.011029587,0.010898129,0.011081665
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",406,4,26,18.3721996,0,0.007194529,0.007776914,0.007110122,0.006782924,0.005971185,0.00550115,0.006202164,0.00641802,0.006398833,0.006606572,0.006883414,0.006565619,0.006763768,0.007271257,0.007512054,0.008154812,0.008755115,0.009484839,0.010353565,0.010932186,0.011453314,0.012649524,0.013276918,0.013955799,0.014464801,0.014490037,0.015039894,0.015877009,0.016296587,0.016292598,0.016286033,0.015967099,0.016226908,0.016313952,0.016271182,0.016432722,0.016411278,0.016189563,0.015975999,0.015989358,0.016106407,0.015789752,0.015562959,0.015386644,0.014827329,0.014671749,0.014754552,0.014954975,0.015014219,0.014928677,0.015047311,0.014792997,0.014169333,0.01363534,0.013578851,0.013601204,0.013597887,0.013587076,0.013591724,0.013592624,0.013127985,0.012819999,0.013105214,0.013262777,0.012904448,0.012509706,0.012173115,0.012302131,0.012327865,0.012425431,0.012137535,0.01204167,0.011957886,0.011831317,0.011519717,0.011133061,0.011342441,0.011544434,0.011371653,0.011204321,0.011266063
"Gme",21,192000,"none","MF20070721_164231.wav","MF20070721_164231.wav",407,4,23,18.40752177,0,0.007177912,0.007702337,0.007157102,0.006740812,0.005761653,0.005169555,0.006001624,0.006223645,0.006129654,0.006242643,0.006536574,0.00659696,0.006836882,0.007253978,0.007408616,0.007912054,0.008400997,0.009125877,0.009954744,0.010489166,0.011019456,0.012212959,0.012849834,0.013577192,0.014120268,0.01407375,0.014725834,0.015633726,0.015957104,0.016126864,0.015977552,0.01566358,0.016088902,0.016156684,0.016115819,0.016420869,0.016441687,0.016166857,0.016177206,0.016133781,0.016264843,0.016098461,0.01575189,0.015590146,0.015203588,0.014825494,0.01486778,0.015122538,0.015036573,0.015039413,0.015105792,0.014912162,0.014250865,0.013761348,0.013777789,0.013804922,0.013864837,0.01361796,0.013635731,0.013690573,0.013380113,0.013148523,0.013404804,0.013564096,0.013194232,0.012695991,0.01242488,0.012538263,0.012608433,0.012736091,0.012475676,0.012326809,0.01220292,0.012054319,0.011561162,0.011392428,0.011503472,0.011675843,0.011465589,0.011341364,0.011619574
